885;Fragmentação das políticas públicas educacionais.
886;Fragmentação das políticas públicas.
887;Fragmentação e descontinuidade das políticas para reinserção dos egressos do sistema prisional e socioeducativo.
888;Funcionamento precário dos Centros Vocacionais Tecnológicos (CVT).
889;Funcionamento precário no hospital maternidade da região.
890;Fácil acesso de jovens e adolescentes ao uso de substâncias psicoativas.
891;Gestão escolar ineficiente (lotação política).
892;Gestão inadequada das políticas de utilização dos recursos hídricos.
893;Grande contaminação dos recursos hídricos por conta da política ineficaz.
894;Grande número de crianças e adolescente envolvidos com facções.
895;Grande número de famílias extremamente pobres, sem possibilidade de ascensão e garantia de direitos e sem acesso aos serviços essenciais básicos.
896;Grandes investimentos em Jericoacoara em detrimento de outros municípios da região.
897;Há uma deficiente relação entre escola e comunidade.
898;Iluminação pública deficiente.
899;Inacessibilidade da população rural ao programa Minha Casa Minha Vida.
900;Inadequação dos investimentos por não observar as potencialidades locais.
901;Inadequação na transferência de presos das cadeias municipais para presídios regionais, sem estrutura para garantir a manutenção de vínculos familiares e direitos.
902;Incompletude das ações georreferenciamento e cadastramento para regularização fundiária.
903;Inconsistência na produção de habitação de interesse social e de baixa qualidade.
904;Indefinição do corredor turístico na região.
905;Ineficiente política de assistência estudantil.
906;Ineficiência da atenção básica, gerando altas demandas para as unidades hospitalares.
907;Ineficiência da estrutura do Corpo de Bombeiros para atendimento integral aos municípios.
908;Ineficiência da fiscalização de trânsito na região.
909;Ineficiência da gestão de assistência social.
910;Ineficiência da infraestrutura ambiental.
911;Ineficiência da política de aquisição de alimentos voltados para inserção de produtos da agricultura familiar.
912;Ineficiência da política estadual para imigrantes.
913;Ineficiência da rede de ouvidoria da saúde.
914;Ineficiência das políticas de direitos (negros, LGBT e povos e comunidades tradicionais.
915;Ineficiência das políticas de regularização fundiária.
916;Ineficiência das políticas públicas para adolescente (educação, geração de emprego e renda).
917;Ineficiência de aparelhamento e efetivo na área de segurança pública.
918;Ineficiência de assistência a mulher, ausência de uma delegacia da mulher.
919;Ineficiência de gestão da mata úmida.
920;Ineficiência de policiamento na zona rural.
921;Ineficiência de política de preço mínimo para os produtos da agricultura familiar.
922;Ineficiência de política efetiva de energia renovável.
923;Ineficiência do controle dos recursos ambientais.
924;Ineficiência do sistema de regulação.
925;Ineficiência dos órgãos de controle social.
926;Ineficiência na aplicação das leis e insegurança pessoal.
927;Ineficiência na atenção primária de qualidade.
928;Ineficiência na capacitação contínua humanizada para Agentes da Segurança Pública e Poder Judiciário.
929;Ineficiência na conformação das redes de atenção a saúde.
930;Ineficiência na disponibilidade de pessoas qualificadas nos órgãos públicos para atender as demandas das pessoas com deficiências (visual e auditiva).
931;Ineficiência na execução da política e do Programa de Aquisição de Alimentos (período de execução, liberação de recursos e burocratização).
932;Ineficiência na fiscalização das indústrias.
933;Ineficiência na gestão do território urbano.
934;Ineficiência na investigação criminal que acarreta no atraso das soluções das demandas.
935;Ineficiência na preservação de unidades de conservação.
936;Ineficiência na prestação de serviços socioassistenciais na área rural.
937;Ineficiência na segurança para permanência e atração de agências bancárias.
938;Ineficiência na segurança pública.
939;Ineficiência nas ações de atenção primaria focadas no atendimento materno-infantil.
940;Ineficiência no cadastramento dos recursos hídricos.
941;Ineficácia da limpeza e tratamento de lagoas, rios e canais.
942;Ineficácia das ações de educação ambiental para a população.
944;Ineficácia do acesso à água.
945;Ineficácia dos hospitais para materno-infantil.
946;Inexistência de acompanhamento psicosocial de profissionais do âmbito prisonal.
947;Inexistência de aterro sanitário na região.
948;Inexistência de aterro sanitário.
949;Inexistência de aterros sanitários para destinação adequada do lixo.
950;Inexistência de coleta seletiva, bem como do destino final de descartáveis.
951;Inexistência de equipe multidisciplinar no âmbito do Poder Judiciário, de forma contínua, acarretando sobrecarga das equipes municipais.
952;Inexistência de esgotamento sanitário, afetando o meio ambiente.
953;Inexistência de estratégias de reinserção de presos na sociedade, com foco na capacitação profissional e educacional.
954;Inexistência de estrutura (equipamentos especializados) de atendimento para os segmentos mais vulneráveis.
955;Inexistência de estrutura de saneamento básico.
956;Inexistência de gestão faunística.
957;Inexistência de hospitais-polo na região com ampla abrangência médica e laboratorial.
958;Inexistência de informação por parte dos órgãos de fiscalização do meio ambiente.
959;Inexistência de integração das bacias hidrográficas da região.
960;Inexistência de juízes.
961;Inexistência de planejamento regional de educação ambiental.
962;Inexistência de planejamento urbano para mobilidade social.
963;Inexistência de política consistente de energias renováveis na região.
964;Inexistência de políticas de longo prazo, baseadas em diagnósticos amplos e conectados aos aspectos sociais, econômicos e ambientais.
965;Inexistência de políticas públicas de reconhecimento da utilização dos recursos naturais.
966;Inexistência de rotas turísticas e pouca visibilidade dos pontos turísticos da região.
967;Inexistência de serviços regulares nas delegacias do município.
968;Inexistência de sistema de recursos na região, dificultando o acesso aos veículos comunitários e familiares.
969;Inexistência de sistema de videomonitoramento na região.
970;Inexistência de uma política estadual de assistência estudantil.
971;Inexistência de unidades de bombeiros em outros municípios da região.
972;Inexistência de unidades de conservação.
973;Inexistência de órgãos de pesquisa para agricultura e laboratórios de análise para setor.
974;Inexistência dos serviços de defensoria pública.
975;Infraestrutura com baixa acessibilidade.
976;Infraestrutura de saúde deficitária.
977;Infraestrutura deficiente das escolas.
978;Infraestrutura deficiente na área tecnológica nas escolas rurais.
979;Infraestrutura dos conjuntos habitacionais de qualidade inferior comprometendo a segurança e qualidade de vida da população.
980;Infraestrutura e equipamentos das escolas são inadequados.
981;Infraestrutura escolar deficiente.
982;Infraestrutura escolar ineficiente.
983;Infraestrutura inadequada (E.F).
984;Infraestrutura inadequada das escolas municipais.
985;Infraestrutura inadequada nas Escolas de Ensino Médio em Tempo Integral (EEMTI).
986;Infraestrutura precária nas escolas.
987;Infraestrutura tecnológica e laboratorial precária.
988;Infraestrutura urbana não acompanha a produção.
989;Infraestruturas precárias das universidades da região.
990;Infraestutura inadequada dos órgãos públicos para atender as demandas do publico LGBT.
991;Inoperância para a coleta seletiva de lixo.
992;Insatisfação dos professores quanto ao repasse dos recursos do Fundef.
993;Insegurança do produtor rural e da produção (roubo).
994;Insegurança nas escolas para as pessoas surdas e com outras deficiências impedindo a sua participação nas atividades escolares.
995;Insuficiente política de incentivos à aquisição de métodos de irrigação sustentáveis.
996;Insuficiência da assistência técnica e extensão rural e alta rotatividade dos agentes de ater (bolsistas).
997;Insuficiência da diversificação de espaços de aprendizagem e produção de conhecimento.
998;Insuficiência da oferta de serviços relacionados ao esporte e profissionais de educação física.
999;Insuficiência da qualificação dos serviços da atenção pública, tecnologias e equipamentos da atenção especializada.
1000;Insuficiência da regularização fundiária (concessão de documentos).
1001;Insuficiência das instalações físicas das instituições públicas (sala de aula, laboratório etc.).
1002;Insuficiência das políticas de Educação de Jovens e Adultos (EJA).
1003;Insuficiência das políticas de inclusão e atendimento dos alunos com necessidades educacionais especiais.
1004;Insuficiência das políticas de proteção dos recursos hídricos.
458;Desconhecimento das famílias em relação às políticas e serviços relacionadas à Segurança Alimentar e Nutricional e políticas socioassistenciais.
459;Descontinuidade das ações do estado.
460;Descontinuidade das políticas públicas.
461;Descontinuidade do programa de incentivo a produção e comercialização de leite caprino.
462;Descontinuidade e falta de universalização das políticas públicas de agricultura familiar e agronegócio.
463;Descontinuidade, alta rotatividade e vulnerabilidade dos serviços de extensão no campo.
464;Descontrole na captação de água.
465;Descumprimento da lei de utilização dos recursos do Fecop.
466;Desemprego na zona rural e baixa no comércio e crescente criminalização (marginalização do jovem rural).
467;Desenvolvimento insustentável (uso e má distribuição da água, pouco diálogo) na aquicultura, afetando sua cadeia produtiva.
468;Desequilíbrio entre a oferta e a demanda referente ao atendimento de média e alta complexidade.
469;Desequilíbrio na condução dos programas de segurança, priorizando as ações ostensivas em detrimento das ações socioeducativas.
470;Desequilíbrio na demanda de especialistas (exemplo urologista).
471;Desestruturação familiar.
472;Desigualdade da atuação dos agentes de segurança pública nas áreas rural e urbana.
473;Desigualdade na distribuição de projetos.
474;Desigualdade na política de produção.
475;Desinteresse dos órgãos em desenvolver práticas esportivas.
476;Desmatamento descontrolado para produção ilegal de carvão.
477;Desmatamento indiscriminado no meio rural.
478;Desmatamento sem controle.
479;Desmotivação e falta de perspectivas na atividade docente.
480;Desorganização de competências nas execuções de atividades técnicas e desvalorização do profissional que presta o serviço.
481;Desperdício da água potável.
482;Desperdício de água nas estruturas hídricas de distribuição.
483;Desperdício de água.
484;Despreparo de policiais na abordagem ao cidadão.
485;Despreparo dos agentes de segurança no trato com a população vulnerável.
486;Despreparo dos agentes de segurança para enfrentar os problemas atuais de violência.
487;Despreparo dos agentes de segurança pública no trato com as pessoas com deficiência.
488;Despreparo dos servidores das delegacias para o trato com os vulneráveis (mulheres, idosos e LGBT).
489;Despreparo e tratamento diferenciado ao cidadão pela classe social e condições financeiras.
490;Destinação inadequada do lixo.
491;Destinação inadequada dos resíduos sólidos.
492;Destino inadequado dos resíduos sólidos.
493;Desvalorização da cultura.
494;Desvalorização da mão de obra qualificada por parte dos empregadores.
495;Desvalorização dos agentes culturais.
496;Desvalorização dos artistas locais.
497;Desvalorização dos espaços dos sindicatos de produtores da agricultura familiar.
498;Desvalorização dos profissionais da educação.
499;Desvalorização dos profissionais de educação.
500;Desvalorização dos profissionais de segurança pública.
501;Desvalorização e falta de reconhecimento do talento dos artistas locais.
502;Desvinculação de políticas públicas da parte da cultura/educação.
503;Desvio nas estratégias públicas em função dos interesses individuais e partidários.
504;Diferença entre a teoria x prática no que se refere aos direitos humanos e inclusão social.
505;Dificuldade acesso para gestantes de alto risco às maternidades de referencia do Estado.
506;Dificuldade de a atenção primária ordenar o cuidado.
507;Dificuldade de acesso a atenção secundária na saúde bucal.
508;Dificuldade de acesso a exames de média e alta complexidade.
509;Dificuldade de acesso a UTIs.
510;Dificuldade de acesso a água de consumo humano do meio rural.
511;Dificuldade de acesso ao serviço de média e alta complexidade da saúde.
512;Dificuldade de acesso por parte dos produtores a energias renováveis.
513;Dificuldade de acesso à assessoria técnica e gerencial para o agronegócio adequada à sua realidade.
514;Dificuldade de acesso à Educação Básica e Superior.
515;Dificuldade de acesso à água para o consumo humano com qualidade.
516;Dificuldade de acesso à água.
517;Dificuldade de acesso às políticas públicas.
518;Dificuldade de atendimento da rede assistencial.
519;Dificuldade de especialidades médicas em nível terciário na região.
520;Dificuldade de exames complexos e cirurgias eletivas.
521;Dificuldade de fluxo ordenado na rede de atenção à saúde.
522;Dificuldade de inclusão social para os regressos do sistema penitenciário.
523;Dificuldade de inserção dos estudantes no mercado de trabalho.
524;Dificuldade de integração e planejamento deficiente dos setores da economia para realização de negócios.
525;Dificuldade de logística para implantação de prontuários eletrônicos.
526;Dificuldade de regularização/qualidade dos territórios quilombolas.
527;Dificuldade de reinserção de ex-usuários de drogas na sociedade.
528;Dificuldade do acesso da população rural a seus direitos.
529;Dificuldade na assistência farmacêutica com foco na distribuição de medicamentos.
530;Dificuldade no acesso a equipamentos para integrar e afastar os adolescentes e jovens que fazem uso de drogas.
531;Dificuldade no acesso aos instrumentos de captação de recursos.
532;Dificuldade no acesso as linhas de crédito devido sobretudo a burocracia estatal (assentamentos e comunidades rurais).
533;Dificuldades na atuação dos agentes de segurança na execução de ações preventivas junto a população.
534;Dificuldades no acesso a máquinas e implementos agrícolas.
535;Dificuldades no acesso ao crédito para aquicultura e agricultura.
536;Dificuldades no acesso à água para consumo e produção.
537;Dificuldades para comercialização das comunidades difusas.
538;Dificuldades para comercialização direta pelo o produtor rural.
539;Difícil acesso a água potável nas comunidades.
540;Difícil acesso do aluno à escola (infraestrutura viária).
541;Discriminação em relação à população jovem da área rural e urbana da periferia.
542;Distanciamento da universidade dos grupos produtivos.
543;Distanciamento do sistema de justiça para com a população com a extinção das comarcas.
544;Distanciamento dos grupos vulneráveis em relação aos agentes públicos.
545;Distanciamento entre as IES e o mercado de trabalho.
546;Distanciamento entre CTs do Estado - Etice e universidades e os municípios.
547;Distorção idade-série na Educação Básica.
548;Distância acentuada dos pais na escola de seu filho.
549;Déficit de cobertura de saneamento básico nos municípios da região.
550;Déficit habitacional.
551;Educação básica - ensino fundamental: salas superlotadas, educação descontextualizada, falta de formação dos profissionais, merenda escolar, intolerância alimentar.
552;Educação de jovens e adultos foi esquecida pelo município e pelo estado.
553;Educação do campo: falta qualificação adequada dos profissionais, falta de transportes mais adequados aos alunos.
554;Educação especial carente de profissionais capacitados e infraestrutura para atendimento.
555;Educação especial: falta de acessibilidade e qualificação dos profissionais.
556;Educação família agrícola: modelo atual não atende as necessidades regionais.
557;Educação infantil: falta de infraestrutura e recursos materiais, qualificação profissional, não atende a demanda da região.
558;Educação profissional: não atende a demanda, não atende com cursos de realidade local, dificuldades de formação de parcerias.
559;Educação superior: pouca oferta de cursos, não atende a demanda, cursos limitados.
560;Elevada quantidade de agricultores sem posse da terra.
561;Elevadas taxas de juros para o agronegócio.
562;Elevado numero de crianças de 5 a 8 anos com obesidade e desnutrição.
563;Elevado índice de abandono escolar.
564;Elevado índice de analfabetismo.
565;Elevação da violência em amplo contexto (mulheres, crianças, idosos, LGBTs).
566;Elevação da violência sexual contra crianças e adolescentes (pedofilia).
567;Encarceramento de jovens negros e pobres.
568;Encarceramento em massa da população negra.
569;Encarecimento dos produtos e serviços devido à dificuldade do acesso aos mesmos.
570;Enfraquecimento das instituições e estruturas de assistência técnica.
571;Enfraquecimento no apoio ao desenvolvimento das cadeias produtivas da agropecuária.
572;Equipamentos culturais insuficientes (museus, bibliotecas, equipamentos nas diversas linguagens artísticas).
573;Equipamentos esportivos abandonados.
574;Equipamentos sucateados.
575;Equipamentos tecnológicos desatualizados.
576;Escassez de aparelho público do judiciário (recursos humanos e financeiros).
577;Escassez de condições de acessibilidade para pessoas com deficiência (arquitetura, intérprete e tecnologias assistivas).
578;Escassez de condições de acessibilidade para pessoas com deficiência nas instituições de ensino (arquitetura, intérprete e tecnologias assistivas).
579;Escassez de espaços públicos para práticas esportivas.
580;Escassez de investimentos culturais para deficientes.
581;Escassez de investimentos na política do livro e da leitura.
582;Escassez de leitos de UTI, em especial para os idosos.
583;Escassez de oportunidades de capacitação dos jovens para o primeiro emprego.
584;Escassez de parcerias com iniciativas privadas em Ciência, Tecnologia e Inovação.
585;Escassez de profissionais e de insumos nos serviços de saúde.
586;Escassez de recursos para segurança alimentar e investimentos na agricultura familiar.
587;Escassez de água potável para consumo humano e animal.
588;Escassez de água potável para consumo humano.
589;Escassez e má distribuição de água de qualidade para o consumo humano.
590;Escassez e má qualidade das fontes hídricas.
591;Escolas da educação básica vulneráveis (drogas, doenças psicológicas modernas e outras).
592;Escolas rurais: sucateadas e algumas desativadas, qualificação insuficiente e falta de material.
593;Escolhas inadequadas para distribuição dos recursos e projetos.
594;Espaços urbanos desqualificados (para gerar fluxo econômico) em comunidades locais.
595;Estrutura e atendimento precário do Caps.
596;Estrutura inadequada na saúde.
597;Estruturas de extração de mel fora dos padrões impedindo a certificação dos produtos.
598;Evasão e falha de orientação para ingresso na escola.
599;Evasão escolar.
600;Excesso de burocracia do acesso aos editais de cultura.
601;Excesso de burocracia e lentidão de processos da educação básica.
602;Excesso de burocracia no acesso ao sistema judiciário.
603;Excesso de burocracia para autorização/licenciamento ambiental.
604;Excesso de comercialização dos cursos superiores (por instituições nem sempre reconhecidas legalmente).
605;Excesso de queimadas (falta de controle).
606;Excesso de queimadas e desmatamentos.
607;Existência de burocracia que dificulta o acesso a justiça.
608;Existência de casos latentes de corrupção por agentes públicos.
609;Existência de delegacia da mulher somente em Quixadá, não atendendo as demandas da região como um todo, bem como plantonistas para atendimento 24 horas e finais de semana.
610;Existência de esgotos a céu aberto.
611;Existência de esgotos clandestinos e a céu aberto.
612;Existência de lixões sem tratamento adequado.
613;Existência de número significativo de beneficiados em programas habitacionais adquiridos de forma ilícita.
614;Existência de parte da população sem acesso a alimentação saudável e moradia adequada.
615;Existência de parte da população sem acesso a saneamento
616;Existência de poucas políticas públicas voltadas para inovação tecnológica.
617;Existência de residências inadequadas em meio urbano e rural.
618;Exploração agrária e pecuária de forma convencional degradando o solo recursos naturais.
619;Extinção da fauna e da flora.
620;Extinção de culturas (pecuária e agricultura).
621;Falha da assistência aos assentamentos estaduais. Conflitos entre assentamentos e gestão doa assentamentos.
622;Falha na comunicação e assessoria técnica da demanda dos projetos culturais.
623;Falha na distribuição espacial dos agentes de segurança pública.
624;Falha na escolha e avaliação dos profissionais de ensino superior.
625;Falha na formação docente, que precisa ser repensada.
626;Falha na garantia do acesso ao saneamento básico da população em vulnerabilidade social.
627;Falha na política de assistência estudantil no ensino superior.
628;Falta apoio / transporte para pacientes de hemodiálise e câncer.
629;Falta da garantia ao acesso aos pacientes oncológicos na Santa Casa de Sobral.
630;Falta de acessibilidade em equipamentos públicos e privados para pessoas com deficiência.
631;Falta de acessibilidade nas estruturas física da Justiça.
632;Falta de acessibilidade nas instituições de ensino.
633;Falta de acesso a alimentação especifica para as pessoas com problemas com câncer e outras doenças.
634;Falta de acesso a atividades esportivas.
635;Falta de acesso a cultura (regionalizar as ações que acontecem na capital).
636;Falta de acesso a justiça gratuita (Defensoria).
637;Falta de acesso a terra e a água
638;Falta de acesso das regiões várzea da abelha e da onça na época das chuvas (ilhadas).
639;Falta de acesso à internet nas escolas.
640;Falta de alimentação das crianças em casa.
641;Falta de aparelhamento das comarcas (pessoas e equipamentos adequados).
642;Falta de aplicação das políticas públicas voltadas para mulheres vítimas de violência, com base no índice de feminicídios.
643;Falta de apoio estadual na preservação ambiental.
644;Falta de apoio técnico e financeiro as escolas de família agrícola.
645;Falta de articulação entre as políticas públicas e equipamentos.
646;Falta de assessoria jurídica na regularização fundiária.
647;Falta de atendimento especializado às mulheres vítimas de violência.
648;Falta de atendimento policial humanizado.
649;Falta de atenção à saúde bucal no âmbito terciário.
650;Falta de atenção às diferentes formas de violência para com estudantes e professores na escola, em todos os níveis.
651;Falta de ATEPA (Assistência Técnica e Extensão Pesqueira e Aquícola).
652;Falta de ATER na agricultura familiar.
653;Falta de aterro sanitário.
654;Falta de autonomia financeira da mulher rural.
655;Falta de ações de financiamento para o sistema de saneamento básico.
656;Falta de ações educativas para as queimadas, o desmatamento e uso de insumos poluentes na agropecuária.
657;Falta de base acadêmica dos profissionais de educação profissional.
659;Falta de base acadêmica dos profissionais de educação.
660;Falta de capacitação continuada para profissionais docentes readaptados.
661;Falta de capacitação dos agentes de apoio educacional.
662;Falta de capacitação dos agentes públicos no atendimento a população negra, lgbt, indigena e quilombolas.
663;Falta de coleta seletiva do lixo.
664;Falta de conexão entre os níveis de ensino.
665;Falta de conexão escola x sociedade.
666;Falta de conscientização ambiental da população.
667;Falta de conscientização/incentivo nas ligações domiciliares e redes de esgoto.
668;Falta de consolidação da política de formação continuada dos profissionais de educação básica.
669;Falta de conteúdo humanizado.
670;Falta de controle do uso da água subterrânea.
671;Falta de controle sobre os novos loteamentos.
672;Falta de creches e escolas de tempo integral.
673;Falta de credibilidade jurídica para investimentos no setor.
674;Falta de cultura de preservação e consciência ambiental.
675;Falta de cultura voltada para a comunidade surda.
676;Falta de curso de pós-graduação nas instituições publicas
677;Falta de delegacia especializada para a mulher na região.
678;Falta de delegacias plantonistas nos municípios.
679;Falta de distribuição de sementes de hortaliças e verdura.
680;Falta de divulgação do uso de energias limpas.
681;Falta de editais que abranjam todas as manifestações culturais da região.
683;Falta de efetividade nas políticas de resíduos sólidos.
684;Falta de efetividade no aproveitamento da infraestrutura de saneamento.
685;Falta de elo entre Universidade, empresa e sociedade.
686;Falta de ensino à distância.
687;Falta de equipamento de cultura.
688;Falta de equipamentos culturais nos municípios da região.
689;Falta de equipamentos de tecnologia.
690;Falta de equipamentos e profissionais preparados para conduzir de melhor forma o processo de ensino-aprendizagem para pessoas com deficiência.
691;Falta de equipamentos para funcionamentos da UPA.
692;Falta de equipamentos tecnológicos.
693;Falta de equipamentos, espaços de leitura, acervos, internet e arquivos digitalizados.
694;Falta de escolas de artes para exibição cultural a nível regional.
695;Falta de espaço físico nas escolas para esporte e lazer.
696;Falta de espaço para realização de eventos de esporte e lazer.
697;Falta de espaços públicos informais para arte e cultura.
698;Falta de estação de tratamento do esgoto.
699;Falta de estrutura física, laboratoriais e tecnológica.
700;Falta de estrutura para comercialização dos produtos da agricultura familiar.
701;Falta de estrutura que possibilite análises de água, solos e plantas.
702;Falta de estrutura voltada à acessibilidade para pessoas com deficiência.
703;Falta de estudos que antecedam a criação de novos projetos voltados à agricultura familiar.
704;Falta de estágio remunerado nas EEMTIs.
705;Falta de fiscalização do setor de transporte publico.
706;Falta de fiscalização e acompanhamento do programa de aquisição de alimentos.
708;Falta de fiscalização na aplicabilidade das leis.
709;Falta de fiscalização na degradação do meio ambiente.
710;Falta de fiscalização na política sanitária/agrotóxico.
711;Falta de fiscalização na área da Educação.
712;Falta de fiscalização nas margens do açude de Aracoiaba e rio Choró (desmatamento).
713;Falta de fiscalização nas ruas para acesso de pessoas idosas e com deficiência.
714;Falta de fiscalização no beneficiamento dos defensivos químicos.
715;Falta de formação de professores e intérpretes e tradutores de Libras.
716;Falta de governança no setor turístico, visando aumentar a proposta de valor do cliente.
717;Falta de humanização por parte dos sistemas prisionais.
718;Falta de implementação de políticas públicas.
719;Falta de implementação do sistema de drenagem.
720;Falta de implementação dos planos diretores dos municípios.
721;Falta de incentivo / investimento para uso de energia renovável.
722;Falta de incentivo a universalização das fibras óticas nos municípios.
723;Falta de incentivo ao agricultor (crédito rural / urbano).
724;Falta de incentivo de plantação de orgânicos/alimentação saudável.
725;Falta de incentivo para a dimensão da formação.
726;Falta de incentivo para jovens no campo da inovação científica.
727;Falta de incentivo à microgeração de energia solar.
728;Falta de incentivo às diversas modalidades esportivas.
729;Falta de incentivo às identidades culturais do Cariri.
730;Falta de incentivos na captação de novas indústrias.
731;Falta de incentivos para comercialização e aproveitamento do excedente de produção.
732;Falta de incentivos políticos para o turismo local e pouca integração entre os municípios da região.
733;Falta de inclusão da disciplina de Libras.
734;Falta de inclusão de idosos, pessoas com deficiência, na locomoção por falta de transporte público.
735;Falta de inclusão de negros na esfera social.
736;Falta de indução de uma política de preservação do patrimônio histórico cultural, material e imaterial dos municípios da região.
737;Falta de indústria para o beneficiamento da produção de caju.
738;Falta de informação da população quanto ao trabalho da polícia.
739;Falta de integração com ícones/personalidades em nível nacional/internacional da Indústria 4.0.
740;Falta de integração da ciência, tecnologia e inovação com as cadeias produtivas locais.
741;Falta de integração da política de reconhecimento dos mestres de cultura à política de educação.
743;Falta de integração das políticas públicas.
744;Falta de integração de orientação das técnicas em laboratórios existentes na região.
745;Falta de integração entre a Universidade e os municípios.
746;Falta de integração entre empresas e secretarias municipais e estaduais.
747;Falta de integração entre práticas de esporte e saúde.
748;Falta de interação entre a sociedade e agentes de segurança
749;Falta de interação institucional para tratar a problemática de segurança pública local.
750;Falta de introdução à profissionalização no oitavo e nono ano.
751;Falta de investimento em outras fontes de energia (renováveis).
752;Falta de investimento na educação ambiental.
753;Falta de investimentos no setor aquícola.
754;Falta de investimentos para permanência dos jovens no campo.
755;Falta de liberação de projetos para centro comunitário produtivo.
756;Falta de mercado de trabalho para os alunos que terminam o curso profissional.
757;Falta de máquinas e equipamentos para irrigação.
758;Falta de médicos especialistas.
759;Falta de oferta de água equânime, principalmente na zona rural.
760;Falta de oportunidades para os egressos do ensino profissionalizante.
761;Falta de organização dos diversos produtores em associativismo/cooperativismo.
762;Falta de orientações na prática de atividades agroecológicas e sustentáveis.
763;Falta de parceria entre instituições públicas e privadas de CTI.
764;Falta de parceria entre instituições públicas e privadas.
765;Falta de perspectiva de futuro dos alunos por falta de oportunidade no mercado de trabalho.
766;Falta de pesquisas constantes para a identificação e para formação profissional.
767;Falta de pessoas capacitadas para inclusão dos alunos especiais.
768;Falta de planejamento dos loteamentos.
769;Falta de planejamento nas escolhas dos campi universitários.
770;Falta de planejamento urbano.
771;Falta de política de preços mínimo (sobretudo no preço do leite para o produtor).
772;Falta de política de valorização dos professores em todos os níveis.
773;Falta de política pública ampla para atendimento aos empreendedores e atividades informais.
774;Falta de política pública para criação e produção de abelhas sem ferrão (meliponicultura).
775;Falta de políticas combate ao câncer e de assistência aos pacientes.
776;Falta de políticas de coletas múltiplas seletiva do lixo.
777;Falta de políticas e crédito para culturas agroecológicas/orgânicas.
778;Falta de políticas e oportunidades para os jovens permanecerem no campo.
779;Falta de políticas para combate a violência doméstica / precariedade no atendimento.
780;Falta de políticas publicas efetivas que contemplem a cadeia produtiva da agropecuária.
781;Falta de políticas publicas para população negra.
782;Falta de políticas públicas de assistência ao homem do campo, no período de seca.
783;Falta de políticas públicas de fiscalização e sistemas de punição com relação aos rios e afluentes.
784;Falta de políticas públicas de incentivo ao saneamento básico.
785;Falta de políticas públicas e tecnologia para o reuso de água.
786;Falta de políticas públicas visando o combate a degradação do meio ambiente.
787;Falta de políticas públicas voltada para o abastecimento de água de qualidade.
788;Falta de políticas públicas voltadas para idosos.
789;Falta de políticas públicas voltadas para o lixo eletrônico.
790;Falta de profissionais de urgência e emergência.
791;Falta de profissionais qualificados da área de TIC.
792;Falta de profissionais qualificados para inclusão.
793;Falta de programa de incentivos para os profissionais das ciências agrárias para aquisição de terras e produção).
794;Falta de projeto esportivos para jovens e adolescentes.
795;Falta de projeto multidisciplinar do esporte.
796;Falta de projetos esportivos para pessoas com deficiência.
797;Falta de qualificação policial para atendimento.
798;Falta de reconhecimento e valorização dos talentos dos alunos nas escolas públicas.
799;Falta de recursos humanos e materiais no judiciário.
800;Falta de recursos para a realização da semana pedagógica.
801;Falta de recursos para que instituições possam prestar seus serviços públicos.
802;Falta de regularização fundiária impedindo o acesso aos incentivos (crédito rural).
803;Falta de responsabilidade com o desenvolvimento sustentável.
804;Falta de responsabilidade da família na educação dos filhos.
805;Falta de ressocialização para presos e egressos do sistema prisional.
806;Falta de revitalização dos rios e açudes da região (Rio Salgado).
807;Falta de saneamento básico no meio rural.
808;Falta de saneamento na zona rural.
809;Falta de segurança nas escolas.
810;Falta de segurança nos conjuntos habitacionais com a expulsão da população pelas facções, aumentando o déficit habitacional.
811;Falta de serviço de atenção terciário da saúde bucal.
812;Falta de serviços de auditoria na saúde.
813;Falta de serviços de ações em vigilâncias sanitárias (aterro sanitário).
814;Falta de transparência em relação à lista de cirurgia eletivas.
815;Falta de transporte escolar adequado.
816;Falta de um fundo de cultura nos municípios da região.
817;Falta de um olhar diferenciado para as políticas sociais.
818;Falta de um olhar por parte das indústrias nas questões sociais e ambientais.
819;Falta de um sistema de integração entre produtores do conhecimento de Ciência e Tecnologia na região do Cariri.
820;Falta de um órgão responsável na área de Ciência, Tecnologia e Inovação.
821;Falta de uma gestão democrática na educação.
822;Falta de universidades públicas nas pequenas cidades.
823;Falta de valorização e incentivo no contexto da cultura, considerando as vocações locais.
824;Falta de variedade nas modalidades esportivas nas políticas públicas de esporte e lazer.
825;Falta de visibilidade para os jovens sobre a existência das instituições de ensino superior da região.
826;Falta de áreas verdes na parte urbana da região.
827;Falta de áreas verdes para práticas esportivas e lazer.
828;Falta do hospital universitário.
829;Falta educação ambiental.
830;Falta engajamento familiar na educação do indivíduo.
831;Falta estudo científico para oferecer alternativas de manejo da floresta caatinga (convivência com o semiárido).
832;Falta hospital veterinário.
833;Falta informação, formação e reaproveitamento dos alimentos.
834;Falta ordenamento (limitações) no atracamento das embarcações.
835;Falta política de arborização e reflorestamento.
836;Falta política de manejo arbóreo nas cidades.
837;Falta política pública para população LGBT.
838;Falta políticas de saúde preventiva.
839;Falta Samu na região.
840;Faltam profissionais nas bibliotecas escolares.
841;Famílias com direitos humanos negados, como acesso a terra, água e moradia.
842;Famílias com vínculos fragilizados.
843;Famílias desassistidas em sua integralidade.
844;Famílias em estado de extrema pobreza, alimentando-se apenas uma ou duas vezes por dia.
