103;Ausência de Defensor Público nos municípios.;2021-04-12 11:47:50;;2021-04-12 11:47:50
104;Ausência de defensores públicos na maioria dos municípios, além da má distribuição das varas para juízes e promotores.;2021-04-12 11:47:50;;2021-04-12 11:47:50
105;Ausência de delegacia especializada para atendimento a mulher e de centros de referência.;2021-04-12 11:47:50;;2021-04-12 11:47:50
106;Ausência de delegacias de plantão noturno e fim de semana, principalmente na Delegacia da Mulher e regional.;2021-04-12 11:47:50;;2021-04-12 11:47:50
107;Ausência de educação contextualizada na área rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
108;Ausência de energia solar nos prédios públicos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
109;Ausência de equipamentos culturais na região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
110;Ausência de equipamentos para prática esportiva de forma segura.;2021-04-12 11:47:50;;2021-04-12 11:47:50
111;Ausência de espaço humanizado para abrigar jovens infratores.;2021-04-12 11:47:50;;2021-04-12 11:47:50
112;Ausência de espaços para comercialização dos produtos da agricultura familiar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
113;Ausência de fiscalização das instituições de ensino privada.;2021-04-12 11:47:50;;2021-04-12 11:47:50
114;Ausência de fontes alternativas de energias renováveis.;2021-04-12 11:47:50;;2021-04-12 11:47:50
115;Ausência de formação continuada para os professores, gestores e secretários escolares.;2021-04-12 11:47:50;;2021-04-12 11:47:50
116;Ausência de formação para servidores dos quadros técnico-administrativos da educação.;2021-04-12 11:47:50;;2021-04-12 11:47:50
117;Ausência de gestão ambiental em alguns municípios.;2021-04-12 11:47:50;;2021-04-12 11:47:50
118;Ausência de gestão de resíduos sólidos / coleta seletiva e aterros sanitários.;2021-04-12 11:47:50;;2021-04-12 11:47:50
119;Ausência de gestão faunística.;2021-04-12 11:47:50;;2021-04-12 11:47:50
120;Ausência de gestão integrada para preservação dos recursos naturais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
121;Ausência de incentivo para o aproveitamento das fontes de energias limpas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
122;Ausência de incentivos a agroindústria.;2021-04-12 11:47:50;;2021-04-12 11:47:50
123;Ausência de incentivos aos profissionais da atenção primária de saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
124;Ausência de indústria para o beneficiamento dos produtos pesqueiros.;2021-04-12 11:47:50;;2021-04-12 11:47:50
125;Ausência de iniciativas que aproximem a sociedade para as questões de segurança.;2021-04-12 11:47:50;;2021-04-12 11:47:50
126;Ausência de investimento na infraestrutura.;2021-04-12 11:47:50;;2021-04-12 11:47:50
127;Ausência de investimentos e valorização nos projetos culturais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
128;Ausência de manejo dos resíduos sólidos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
129;Ausência de manutenção dos equipamentos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
130;Ausência de medidas estratégicas contínuas para conviver com a seca.;2021-04-12 11:47:50;;2021-04-12 11:47:50
131;Ausência de moradias para população carente.;2021-04-12 11:47:50;;2021-04-12 11:47:50
132;Ausência de oferta pública de energias renováveis.;2021-04-12 11:47:50;;2021-04-12 11:47:50
133;Ausência de perícia forense.;2021-04-12 11:47:50;;2021-04-12 11:47:50
134;Ausência de plano de manejo nas unidades de conservação.;2021-04-12 11:47:50;;2021-04-12 11:47:50
135;Ausência de plano de mobilidade urbana para todos os municípios.;2021-04-12 11:47:50;;2021-04-12 11:47:50
136;Ausência de policiamento nos assentamento e comunidades rurais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
137;Ausência de política de comunicação de difusão do conhecimento através dos meios de comunicação do Estado e da mídia alternativa popular.;2021-04-12 11:47:50;;2021-04-12 11:47:50
138;Ausência de política estadual de habitação para a população de baixa renda.;2021-04-12 11:47:50;;2021-04-12 11:47:50
139;Ausência de políticas de alimentação saudável nas escolas para diminuir doenças crônicas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
140;Ausência de políticas de proteção / recuperação dos rios.;2021-04-12 11:47:50;;2021-04-12 11:47:50
141;Ausência de políticas de reflorestamento.;2021-04-12 11:47:50;;2021-04-12 11:47:50
142;Ausência de políticas de reuso da água.;2021-04-12 11:47:50;;2021-04-12 11:47:50
143;Ausência de políticas de transporte para os estudantes do ensino superior.;2021-04-12 11:47:50;;2021-04-12 11:47:50
144;Ausência de políticas estaduais de aquisição e disponibilização de grãos para alimentação animal.;2021-04-12 11:47:50;;2021-04-12 11:47:50
145;Ausência de políticas publicas para atender crianças de 0 a 3 anos;2021-04-12 11:47:50;;2021-04-12 11:47:50
146;Ausência de políticas públicas de acesso a terra pela governo do estado.;2021-04-12 11:47:50;;2021-04-12 11:47:50
147;Ausência de políticas públicas para extinguir o analfabetismo digital.;2021-04-12 11:47:50;;2021-04-12 11:47:50
148;Ausência de políticas públicas para incentivo à energia solar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
149;Ausência de políticas públicas visando gestão e uso racional dos recursos hídricos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
150;Ausência de pontualidade no repasse dos recursos do cofinanciamento da assistência.;2021-04-12 11:47:50;;2021-04-12 11:47:50
151;Ausência de profissionais na área de apoio ao estudante - psicólogos, assistente social etc.;2021-04-12 11:47:50;;2021-04-12 11:47:50
152;Ausência de profissionais nas academias nos espaços públicos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
153;Ausência de programa de uso de água para irrigação.;2021-04-12 11:47:50;;2021-04-12 11:47:50
154;Ausência de programas de fomento à arte e à cultura e à transformação social.;2021-04-12 11:47:50;;2021-04-12 11:47:50
155;Ausência de qualificação profissional para público em geral da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
156;Ausência de recursos financeiros e humanos direcionados ao esporte e lazer.;2021-04-12 11:47:50;;2021-04-12 11:47:50
157;Ausência de registros dos imóveis.;2021-04-12 11:47:50;;2021-04-12 11:47:50
158;Ausência de rotas turísticas, pouco incentivo e promoção dos destinos com foco nas suas regionalidades e turismo rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
159;Ausência de saneamento básico.;2021-04-12 11:47:50;;2021-04-12 11:47:50
160;Ausência de saúde alternativa (farmácia viva, fototerápico).;2021-04-12 11:47:50;;2021-04-12 11:47:50
161;Ausência de segurança ostensiva.;2021-04-12 11:47:50;;2021-04-12 11:47:50
162;Ausência de serviços especializados de saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
163;Ausência de tecnologia na construção civil para projetos de energia sustentáveis.;2021-04-12 11:47:50;;2021-04-12 11:47:50
164;Ausência de transporte público para alunos do ensino superior.;2021-04-12 11:47:50;;2021-04-12 11:47:50
165;Ausência de um atendimento especializado à mulher em situação de violência.;2021-04-12 11:47:50;;2021-04-12 11:47:50
166;Ausência de um centro para comercialização e distribuição dos produtos da agricultura familiar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
167;Ausência de uma campanha naturalizadora de aceitação social.;2021-04-12 11:47:50;;2021-04-12 11:47:50
168;Ausência de uma legislação que promova a atração de empresas detentoras da tecnologia de energias renováveis.;2021-04-12 11:47:50;;2021-04-12 11:47:50
169;Ausência de uma unidade do Corpo de Bombeiros.;2021-04-12 11:47:50;;2021-04-12 11:47:50
170;Ausência de unidades de corpo de bombeiros (só existe uma unidade em Sobral).;2021-04-12 11:47:50;;2021-04-12 11:47:50
171;Ausência de valorização da cultura local e regional.;2021-04-12 11:47:50;;2021-04-12 11:47:50
172;Ausência do estado na gestão dos consórcios públicos em saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
173;Ausência do município de Icó no roteiro cultural e turístico.;2021-04-12 11:47:50;;2021-04-12 11:47:50
174;Ausência dos centros de zoonoses regionais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
175;Ausência, por parte do estado, de profissionais (assistente sociais e psicólogos) para dar suporte à justiça.;2021-04-12 11:47:50;;2021-04-12 11:47:50
176;Avanço da desertificação na região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
177;Avanço da ocupação das áreas do mangue e aluvião pelas atividades econômicas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
178;Avanço indiscriminado do agronegócio em detrimento da agricultura familiar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
179;Baixa aplicação de leis dos Direitos Humanos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
180;Baixa articulação do governo do estado e municípios para programas de convivência com o semiárido.;2021-04-12 11:47:50;;2021-04-12 11:47:50
181;Baixa articulação entre as setoriais para aquisição dos produtos da agricultura familiar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
182;Baixa atividade cultural nas escolas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
183;Baixa capacitação de pessoas dentro do ambiente regulatório envolvendo a Ciência, Tecnologia e Inovação.;2021-04-12 11:47:50;;2021-04-12 11:47:50
184;Baixa capacitação do produtor para produzir mais com menos custos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
185;Baixa capacitação dos jovens residentes no meio rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
186;Baixa capacitação para relações étnico-raciais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
187;Baixa cobertura de saneamento básico.;2021-04-12 11:47:50;;2021-04-12 11:47:50
188;Baixa cobertura do saneamento básico.;2021-04-12 11:47:50;;2021-04-12 11:47:50
189;Baixa cobertura e baixa eficiência do programas sociais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
190;Baixa cobertura e ineficiência dos serviços de saneamento básico na região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
191;Baixa conscientização da população quanto ao uso racional da água.;2021-04-12 11:47:50;;2021-04-12 11:47:50
192;Baixa consciência sobre a sustentabilidade na relação entre agricultores e os espaços onde vive.;2021-04-12 11:47:50;;2021-04-12 11:47:50
193;Baixa disponibilidade de medicamentos compactuados no SUS.;2021-04-12 11:47:50;;2021-04-12 11:47:50
194;Baixa educação em políticas de sustentabilidade para o processo de transição agroecológica.;2021-04-12 11:47:50;;2021-04-12 11:47:50
195;Baixa escolaridade dos agricultores.;2021-04-12 11:47:50;;2021-04-12 11:47:50
196;Baixa exploração dos potenciais turísticos da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
197;Baixa fiscalização nas atividades de carcinicultura.;2021-04-12 11:47:50;;2021-04-12 11:47:50
198;Baixa fiscalização nas compras governamentais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
199;Baixa fiscalização para o meio ambiente (sustentabilidade).;2021-04-12 11:47:50;;2021-04-12 11:47:50
200;Baixa fiscalização por parte do estado na comercialização dos produtos da agricultura familiar (produtor refém do atravessador).;2021-04-12 11:47:50;;2021-04-12 11:47:50
201;Baixa fiscalização às empresas que fazem os serviços de transporte coletivos intermunicipais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
202;Baixa fixação dos produtores e agricultores assentados no campo.;2021-04-12 11:47:50;;2021-04-12 11:47:50
203;Baixa frequência da ronda policial.;2021-04-12 11:47:50;;2021-04-12 11:47:50
204;Baixa iluminação na zona rural aumentando a violência.;2021-04-12 11:47:50;;2021-04-12 11:47:50
205;Baixa infraestrutura produtiva para o homem do campo (equipamentos e agroindústrias).;2021-04-12 11:47:50;;2021-04-12 11:47:50
206;Baixa inserção dos produtos da agricultura familiar nos programas de compras governamentais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
207;Baixa integração das políticas de prevenção para aproximação da sociedade (in loco).;2021-04-12 11:47:50;;2021-04-12 11:47:50
208;Baixa integração dos equipamentos da área da Justiça e Município.;2021-04-12 11:47:50;;2021-04-12 11:47:50
209;Baixa integração dos órgãos públicos e sociedade civil para o desenvolvimento da cadeia produtiva agropecuária.;2021-04-12 11:47:50;;2021-04-12 11:47:50
210;Baixa integração entre as prefeituras, perdendo força para atração de investimentos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
211;Baixa intersetorialidade das políticas públicas da rede socioassistencial, segurança, saúde, educação, emprego e renda.;2021-04-12 11:47:50;;2021-04-12 11:47:50
212;Baixa oferta de cursos profissionalizantes gratuitos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
213;Baixa oferta de empregos e geração de renda.;2021-04-12 11:47:50;;2021-04-12 11:47:50
214;Baixa oferta de produtos em quantidade, qualidade e diversidade que assegurem garantia alimentar e nutricional.;2021-04-12 11:47:50;;2021-04-12 11:47:50
215;Baixa oferta de profissionais na área de saúde da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
216;Baixa oferta de vagas para educação infantil.;2021-04-12 11:47:50;;2021-04-12 11:47:50
217;Baixa organização das diferentes cadeias produtivas (desde a produção até a comercialização).;2021-04-12 11:47:50;;2021-04-12 11:47:50
218;Baixa permanência dos juízes, promotores e defensores públicos nos municípios.;2021-04-12 11:47:50;;2021-04-12 11:47:50
219;Baixa produtividade do trabalho devido ao padrão tecnológico rudimentar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
220;Baixa qualidade das energias ofertadas da zona rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
221;Baixa qualidade do ensino fundamental.;2021-04-12 11:47:50;;2021-04-12 11:47:50
222;Baixa qualidade do ensino nas escolas públicas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
223;Baixa qualidade dos profissionais escolares no atendimento a pessoas com deficiência.;2021-04-12 11:47:50;;2021-04-12 11:47:50
224;Baixa qualidade na Educação.;2021-04-12 11:47:50;;2021-04-12 11:47:50
225;Baixa qualidade na inclusão dos PCD na sociedade (estrutura dos equipamentos públicos e qualificação dos profissionais).;2021-04-12 11:47:50;;2021-04-12 11:47:50
226;Baixa qualificação da mão de obra devido à oferta insuficiente de cursos de capacitação em todos os setores da economia.;2021-04-12 11:47:50;;2021-04-12 11:47:50
227;Baixa qualificação da mão de obra em geral.;2021-04-12 11:47:50;;2021-04-12 11:47:50
228;Baixa qualificação da mão de obra, aumentando a informalidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
229;Baixa qualificação de operadores no setor turístico e dos demais setores (trabalhadores acima de 40 anos).;2021-04-12 11:47:50;;2021-04-12 11:47:50
230;Baixa qualificação na mão de obra para o trabalho na indústria.;2021-04-12 11:47:50;;2021-04-12 11:47:50
231;Baixa remuneração dos produtos da agricultura familiar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
232;Baixa resolutividade na atenção de média e alta complexidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
387;Deficiência das estruturas físicas e de equipamentos para a pesca e apicultura.;2021-04-12 11:47:50;;2021-04-12 11:47:50
388;Deficiência das vias de acesso entre os espaços rurais e urbanos (rodovias estaduais e estradas vicinais) para o escoamento da produção.;2021-04-12 11:47:50;;2021-04-12 11:47:50
389;Deficiência de capacitação dos gestores públicos para gestão estratégica.;2021-04-12 11:47:50;;2021-04-12 11:47:50
390;Deficiência de emprego.;2021-04-12 11:47:50;;2021-04-12 11:47:50
391;Deficiência de espaços para comercialização e realização de feiras e eventos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
392;Deficiência de estratégias inovadoras e pesquisas agropecuárias e aquícolas para geração de renda no meio rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
393;Deficiência de mobilidade dos produtores e produção entre o meio rural e urbano.;2021-04-12 11:47:50;;2021-04-12 11:47:50
394;Deficiência de políticas públicas que garanta o desenvolvimento econômico, social e ambiental nos assentamentos e produtores da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
395;Deficiência de programas e projetos para utilização dos recursos hídricos nos meios de produção.;2021-04-12 11:47:50;;2021-04-12 11:47:50
396;Deficiência de recursos voltados para a educação infantil.;2021-04-12 11:47:50;;2021-04-12 11:47:50
397;Deficiência de sinalização nas vias de acesso aos pontos turísticas da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
398;Deficiência de um tratamento multiprofissional do serviço especializado, no atendimento aos pacientes portadores de hemoglobinopatia e coagulopatias.;2021-04-12 11:47:50;;2021-04-12 11:47:50
399;Deficiência do sistema de saneamento básico.;2021-04-12 11:47:50;;2021-04-12 11:47:50
400;Deficiência dos campos de várzea.;2021-04-12 11:47:50;;2021-04-12 11:47:50
401;Deficiência e descontinuidade da oferta de Ater na região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
402;Deficiência e ineficiência da segurança nas escolas públicas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
403;Deficiência em assistência técnica rural- ATER, assistência técnica na pesca e aquicultura- ATEPA de forma continuada e de qualidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
404;Deficiência em políticas públicas de comercialização dos produtos agrícolas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
405;Deficiência em políticas públicas de qualificação para a produção agropecuária (produtores e população em geral).;2021-04-12 11:47:50;;2021-04-12 11:47:50
406;Deficiência na aplicação dos protocolos por parte dos profissionais da saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
407;Deficiência na assistência ao idoso.;2021-04-12 11:47:50;;2021-04-12 11:47:50
408;Deficiência na atração de indústrias e agroindústrias para região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
409;Deficiência na capacitação dos agentes de segurança (descontinuidade).;2021-04-12 11:47:50;;2021-04-12 11:47:50
410;Deficiência na capacitação empreendedora.;2021-04-12 11:47:50;;2021-04-12 11:47:50
411;Deficiência na contratação de agentes comunitários de saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
412;Deficiência na estrutura para produção de farinha e cajucultura.;2021-04-12 11:47:50;;2021-04-12 11:47:50
413;Deficiência na exploração do potencial turístico da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
414;Deficiência na gestão do transporte escolar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
415;Deficiência na gestão escolar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
416;Deficiência na gestão hídrica.;2021-04-12 11:47:50;;2021-04-12 11:47:50
417;Deficiência na identificação de vocações e oportunidades da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
418;Deficiência na infraestrutura escolar.;2021-04-12 11:47:50;;2021-04-12 11:47:50
419;Deficiência na intersetorialidade de políticas do Ceará do Conhecimento.;2021-04-12 11:47:50;;2021-04-12 11:47:50
420;Deficiência na mobilidade urbana inclusive noturna.;2021-04-12 11:47:50;;2021-04-12 11:47:50
421;Deficiência na política voltada para atração de investimentos e geração de emprego e renda para fomentar no mercado de trabalho.;2021-04-12 11:47:50;;2021-04-12 11:47:50
422;Deficiência na qualificação dos agentes de Ater, da mão de obra rural e das organizações.;2021-04-12 11:47:50;;2021-04-12 11:47:50
423;Deficiência na titularidade da terra.;2021-04-12 11:47:50;;2021-04-12 11:47:50
424;Deficiência no acesso gratuito à justiça.;2021-04-12 11:47:50;;2021-04-12 11:47:50
425;Deficiência no aproveitamento das vocações turísticas da região (divulgação, rotas turísticas, integração entre os municípios, aparelhamento, dentre outros).;2021-04-12 11:47:50;;2021-04-12 11:47:50
426;Deficiência no atendimento do Samu.;2021-04-12 11:47:50;;2021-04-12 11:47:50
427;Deficiência no atendimento terciário e especializado para idosos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
428;Deficiência no dimensionamento e posicionamento estratégico das atividades agropecuárias para as economias dos municípios da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
429;Deficiência no enfrentamento da violência contra a mulher.;2021-04-12 11:47:50;;2021-04-12 11:47:50
430;Deficiência no mapeamento e divulgação dos pontos turísticos da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
431;Deficiência no sistema de saneamento básico.;2021-04-12 11:47:50;;2021-04-12 11:47:50
432;Deficiência nos canais de escoamento da produção.;2021-04-12 11:47:50;;2021-04-12 11:47:50
433;Deficiência nos projetos habitacionais da zona urbana e rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
434;Deficiência ou ausência da educação empreendedora na educação formal.;2021-04-12 11:47:50;;2021-04-12 11:47:50
435;Deficiência por parte dos órgãos responsáveis por programas de acesso a terra e regularização fundiária e do Cadastro Ambiental Rural dos Assentamentos Estaduais, sobretudo para povos e comunidades tradicionais (PCTs).;2021-04-12 11:47:50;;2021-04-12 11:47:50
436;Deficiência, descontinuidade e ineficiência de assistência técnica e extensão rural.;2021-04-12 11:47:50;;2021-04-12 11:47:50
437;Deficiências nas políticas, não atendendo às reais demandas da população.;2021-04-12 11:47:50;;2021-04-12 11:47:50
438;Degradação ambiental crescente, principalmente no Açude do Jaburu 1.;2021-04-12 11:47:50;;2021-04-12 11:47:50
439;Degradação das nascentes e matas ciliares.;2021-04-12 11:47:50;;2021-04-12 11:47:50
440;Degradação das vias de acesso entre campo e cidade dificultando o escoamento da produção e mobilidade das pessoas na prestação de serviços.;2021-04-12 11:47:50;;2021-04-12 11:47:50
441;Degradação do espaço público e natural devido ao elevado fluxo do turismo.;2021-04-12 11:47:50;;2021-04-12 11:47:50
442;Demanda reprimida por cirurgias eletivas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
443;Demora excessiva no diagnóstico de doença (demora na marcação de exames).;2021-04-12 11:47:50;;2021-04-12 11:47:50
444;Demora na conclusão da escola profissionalizante de limoeiro do norte.;2021-04-12 11:47:50;;2021-04-12 11:47:50
445;Demora na resolução das causas judiciais;2021-04-12 11:47:50;;2021-04-12 11:47:50
446;Demora na tramitação dos processos judiciais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
447;Dependência de apenas uma matriz energética.;2021-04-12 11:47:50;;2021-04-12 11:47:50
448;Desalinhamento das escolhas dos cursos superiores com a necessidade local.;2021-04-12 11:47:50;;2021-04-12 11:47:50
449;Desalinhamento entre projetos de cultura e a comunidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
450;Desarticulação das políticas públicas gerando a criação de elefantes brancos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
451;Desarticulação entre os governos estadual e municipal para captação de projetos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
452;Desarticulação entre os municípios, políticas públicas e instituições para o desenvolvimento regional;2021-04-12 11:47:50;;2021-04-12 11:47:50
453;Desatualização do Plano de Bacias (Acaraú e Coreaú).;2021-04-12 11:47:50;;2021-04-12 11:47:50
454;Desatualização e defasagem do plano de mobilização urbana da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
455;Descarte inadequado de resíduos sólidos e ineficácia de fiscalização desse descarte.;2021-04-12 11:47:50;;2021-04-12 11:47:50
456;Descaso com a população referente à titularização das suas propriedades em áreas de assentamentos e reassentamentos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
457;Desconexão entre a política industrial e a universidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
853;Fiscalização inadequada na ocupação de territórios.;2021-04-12 11:47:50;;2021-04-12 11:47:50
854;Fiscalização ineficaz do meio ambiente.;2021-04-12 11:47:50;;2021-04-12 11:47:50
855;Fiscalização insuficiente dos recursos hídricos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
856;Fluxo de jovens saindo do campo para centros urbanos em busca de trabalho.;2021-04-12 11:47:50;;2021-04-12 11:47:50
857;Formação continuada dos profissionais insuficiente.;2021-04-12 11:47:50;;2021-04-12 11:47:50
858;Formação de professores insuficiente.;2021-04-12 11:47:50;;2021-04-12 11:47:50
859;Formação dos profissionais não adequada para enfrentar os problemas sociais (violência).;2021-04-12 11:47:50;;2021-04-12 11:47:50
860;Formação e qualificação dos professores ineficientes.;2021-04-12 11:47:50;;2021-04-12 11:47:50
861;Formação profissional distante dos arranjos produtivos locais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
862;Fornecimento de alimentos que apesar de ser de baixo custo é de baixa qualidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
863;Forte indicação política dos gestores públicos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
864;Fracasso escolar no ensino-aprendizagem: evasão, abandono.;2021-04-12 11:47:50;;2021-04-12 11:47:50
865;Fragilidade da assistência farmacêutico com foco das distribuição de medicamentos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
866;Fragilidade da rede de proteção social especial de alta complexidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
867;Fragilidade da regularização de política de aquisição de alimentos (insuficiência de recursos).;2021-04-12 11:47:50;;2021-04-12 11:47:50
868;Fragilidade das políticas públicas de promoção e prevenção à saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
869;Fragilidade das políticas voltadas para mulheres vítimas de violência na região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
870;Fragilidade de empoderamento do papel dos comitês de bacias hidrográficas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
871;Fragilidade de estratégia dos programas de proteção às crianças e adolescentes ameaçadas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
872;Fragilidade de implementação do programa de transferências de renda (beneficiário fora de perfil).;2021-04-12 11:47:50;;2021-04-12 11:47:50
873;Fragilidade dos equipamentos de segurança nos distritos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
875;Fragilidade dos vínculos familiares.;2021-04-12 11:47:50;;2021-04-12 11:47:50
876;Fragilidade na atenção mental.;2021-04-12 11:47:50;;2021-04-12 11:47:50
877;Fragilidade na educação ambiental.;2021-04-12 11:47:50;;2021-04-12 11:47:50
878;Fragilidade na fiscalização do programa Garantia Safra.;2021-04-12 11:47:50;;2021-04-12 11:47:50
879;Fragilidade na intersetorialidade das políticas públicas de meio ambiente.;2021-04-12 11:47:50;;2021-04-12 11:47:50
880;Fragilidade na política de educação permanente em saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
881;Fragilidade na qualificação dos produtores para o uso de novas técnicas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
882;Fragilidade na rede de atenção à saúde.;2021-04-12 11:47:50;;2021-04-12 11:47:50
883;Fragilidade quanto à acessibilidade para os mais vulneráveis, em especial, idosos e pessoas com deficiência.;2021-04-12 11:47:50;;2021-04-12 11:47:50
884;Fragmentação das políticas de saúde, dificultando o acesso aos serviços indispensáveis.;2021-04-12 11:47:50;;2021-04-12 11:47:50
885;Fragmentação das políticas públicas educacionais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
886;Fragmentação das políticas públicas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
887;Fragmentação e descontinuidade das políticas para reinserção dos egressos do sistema prisional e socioeducativo.;2021-04-12 11:47:50;;2021-04-12 11:47:50
888;Funcionamento precário dos Centros Vocacionais Tecnológicos (CVT).;2021-04-12 11:47:50;;2021-04-12 11:47:50
889;Funcionamento precário no hospital maternidade da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
890;Fácil acesso de jovens e adolescentes ao uso de substâncias psicoativas.;2021-04-12 11:47:50;;2021-04-12 11:47:50
891;Gestão escolar ineficiente (lotação política).;2021-04-12 11:47:50;;2021-04-12 11:47:50
892;Gestão inadequada das políticas de utilização dos recursos hídricos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
893;Grande contaminação dos recursos hídricos por conta da política ineficaz.;2021-04-12 11:47:50;;2021-04-12 11:47:50
894;Grande número de crianças e adolescente envolvidos com facções.;2021-04-12 11:47:50;;2021-04-12 11:47:50
895;Grande número de famílias extremamente pobres, sem possibilidade de ascensão e garantia de direitos e sem acesso aos serviços essenciais básicos.;2021-04-12 11:47:50;;2021-04-12 11:47:50
896;Grandes investimentos em Jericoacoara em detrimento de outros municípios da região.;2021-04-12 11:47:50;;2021-04-12 11:47:50
897;Há uma deficiente relação entre escola e comunidade.;2021-04-12 11:47:50;;2021-04-12 11:47:50
898;Iluminação pública deficiente.;2021-04-12 11:47:50;;2021-04-12 11:47:50
899;Inacessibilidade da população rural ao programa Minha Casa Minha Vida.;2021-04-12 11:47:50;;2021-04-12 11:47:50
900;Inadequação dos investimentos por não observar as potencialidades locais.;2021-04-12 11:47:50;;2021-04-12 11:47:50
